WAP11,WAP5,WAP3,WAP1,WAP9,WAP12,WAP8,WAP10,WAP6,WAP7,WAP4,WAP2,WAP14,WAP15,WAP13,LABEL,X,Y,DEVICE,OLD_ROOM_ID,ROOM_ID
-92.0,-105.0,-105.0,-78.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-83.0,-105.0,-105.0,-105.0,57_1_1,7.3,1.6,20B5,57,2
-92.0,-105.0,-105.0,-78.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-83.0,-105.0,-105.0,-105.0,57_1_1,7.3,1.6,20B5,57,2
-105.0,-105.0,-105.0,-80.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-79.0,-105.0,-105.0,-97.0,57_2_6,8.5,6.6,10B2,57,2
-105.0,-105.0,-105.0,-82.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-66.0,-105.0,-105.0,-89.0,57_2_6,8.5,6.6,10CE,57,2
-105.0,-105.0,-105.0,-87.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-77.0,-105.0,-105.0,-91.0,57_2_6,8.5,6.6,1211,57,2
-105.0,-105.0,-105.0,-87.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-77.0,-105.0,-105.0,-91.0,57_2_6,8.5,6.6,1211,57,2
-105.0,-105.0,-105.0,-85.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-87.0,-105.0,-105.0,-97.0,57_2_6,8.5,6.6,121B,57,2
-105.0,-105.0,-105.0,-83.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-77.0,-105.0,-105.0,-90.0,57_2_6,8.5,6.6,121D,57,2
-105.0,-105.0,-105.0,-79.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-76.0,-105.0,-105.0,-90.0,57_2_6,8.5,6.6,121D,57,2
-93.0,-105.0,-105.0,-78.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-76.0,-105.0,-105.0,-90.0,57_2_6,8.5,6.6,121D,57,2
-105.0,-105.0,-105.0,-83.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-73.0,-105.0,-105.0,-93.0,57_2_6,8.5,6.6,1F61,57,2
-94.0,-105.0,-105.0,-80.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-73.0,-105.0,-105.0,-93.0,57_2_6,8.5,6.6,1F61,57,2
-94.0,-105.0,-105.0,-77.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-72.0,-105.0,-105.0,-95.0,57_2_6,8.5,6.6,20B5,57,2
-94.0,-105.0,-105.0,-77.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-72.0,-105.0,-105.0,-94.0,57_2_6,8.5,6.6,20B5,57,2
-94.0,-105.0,-105.0,-77.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-72.0,-105.0,-105.0,-94.0,57_2_6,8.5,6.6,20B5,57,2
-94.0,-105.0,-105.0,-77.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-72.0,-105.0,-105.0,-94.0,57_2_6,8.5,6.6,20B5,57,2
-94.0,-105.0,-105.0,-75.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-70.0,-105.0,-105.0,-94.0,57_2_6,8.5,6.6,20B5,57,2
-105.0,-105.0,-105.0,-80.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-85.0,-105.0,-105.0,-96.0,57_2_4,8.5,4.9,1211,57,2
-105.0,-105.0,-105.0,-80.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-77.0,-105.0,-105.0,-94.0,57_2_4,8.5,4.9,1211,57,2
-105.0,-105.0,-105.0,-80.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-75.0,-105.0,-105.0,-94.0,57_2_4,8.5,4.9,1211,57,2
-96.0,-105.0,-105.0,-85.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-86.0,-105.0,-105.0,-105.0,57_2_4,8.5,4.9,121D,57,2
-95.0,-105.0,-105.0,-84.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-86.0,-105.0,-105.0,-105.0,57_2_4,8.5,4.9,121D,57,2
-94.0,-105.0,-105.0,-84.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-85.0,-105.0,-105.0,-96.0,57_2_4,8.5,4.9,121D,57,2
-94.0,-105.0,-105.0,-84.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-84.0,-105.0,-105.0,-95.0,57_2_4,8.5,4.9,121D,57,2
-105.0,-105.0,-105.0,-85.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-76.0,-105.0,-105.0,-95.0,57_2_4,8.5,4.9,1F61,57,2
-96.0,-105.0,-105.0,-76.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-86.0,-105.0,-105.0,-105.0,57_2_4,8.5,4.9,20B5,57,2
-96.0,-105.0,-105.0,-76.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-73.0,-105.0,-105.0,-94.0,57_2_4,8.5,4.9,20B5,57,2
-96.0,-105.0,-105.0,-76.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-73.0,-105.0,-105.0,-91.0,57_2_4,8.5,4.9,20B5,57,2
-95.0,-105.0,-105.0,-87.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-94.0,-105.0,-105.0,-105.0,57_2_2,8.5,3.2,10CE,57,2
-95.0,-105.0,-105.0,-87.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-85.0,-105.0,-105.0,-105.0,57_2_2,8.5,3.2,10CE,57,2
-93.0,-105.0,-105.0,-87.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-85.0,-105.0,-105.0,-105.0,57_2_2,8.5,3.2,10CE,57,2
-95.0,-105.0,-105.0,-85.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-84.0,-105.0,-105.0,-105.0,57_2_2,8.5,3.2,1212,57,2
-95.0,-105.0,-105.0,-83.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-84.0,-105.0,-105.0,-105.0,57_2_2,8.5,3.2,1212,57,2
-95.0,-105.0,-105.0,-83.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-84.0,-105.0,-105.0,-105.0,57_2_2,8.5,3.2,1212,57,2
-95.0,-105.0,-105.0,-83.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-84.0,-105.0,-105.0,-105.0,57_2_2,8.5,3.2,1212,57,2
-93.0,-105.0,-105.0,-85.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-89.0,-105.0,-105.0,-105.0,57_2_2,8.5,3.2,121D,57,2
-93.0,-105.0,-105.0,-85.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-88.0,-105.0,-105.0,-105.0,57_2_2,8.5,3.2,121D,57,2
-93.0,-105.0,-105.0,-85.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-88.0,-105.0,-105.0,-105.0,57_2_2,8.5,3.2,121D,57,2
-97.0,-105.0,-105.0,-82.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-87.0,-105.0,-105.0,-105.0,57_2_2,8.5,3.2,1F61,57,2
-93.0,-105.0,-105.0,-82.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-85.0,-105.0,-105.0,-105.0,57_2_2,8.5,3.2,20B5,57,2
-98.0,-105.0,-105.0,-93.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-94.0,-105.0,-105.0,-105.0,57_2_1,8.5,1.6,10B2,57,2
-96.0,-105.0,-105.0,-83.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-94.0,-105.0,-105.0,-105.0,57_2_1,8.5,1.6,10B2,57,2
-94.0,-105.0,-105.0,-84.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-86.0,-105.0,-105.0,-105.0,57_2_1,8.5,1.6,10CE,57,2
-94.0,-105.0,-105.0,-84.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-86.0,-105.0,-105.0,-105.0,57_2_1,8.5,1.6,10CE,57,2
-93.0,-105.0,-105.0,-82.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-86.0,-105.0,-105.0,-105.0,57_2_1,8.5,1.6,10CE,57,2
-93.0,-105.0,-105.0,-81.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-83.0,-105.0,-105.0,-105.0,57_2_1,8.5,1.6,10CE,57,2
-95.0,-105.0,-105.0,-79.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-90.0,-105.0,-105.0,-105.0,57_2_1,8.5,1.6,1211,57,2
-95.0,-105.0,-105.0,-79.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-88.0,-105.0,-105.0,-105.0,57_2_1,8.5,1.6,1211,57,2
-95.0,-105.0,-105.0,-79.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-85.0,-105.0,-105.0,-105.0,57_2_1,8.5,1.6,1211,57,2
-95.0,-105.0,-105.0,-81.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-88.0,-105.0,-105.0,-105.0,57_2_1,8.5,1.6,1212,57,2
-93.0,-105.0,-105.0,-84.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-79.0,-105.0,-105.0,-105.0,57_2_1,8.5,1.6,121D,57,2
-93.0,-105.0,-105.0,-84.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-79.0,-105.0,-105.0,-105.0,57_2_1,8.5,1.6,121D,57,2
-93.0,-105.0,-105.0,-78.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-79.0,-105.0,-105.0,-105.0,57_2_1,8.5,1.6,121D,57,2
-91.0,-105.0,-105.0,-78.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-79.0,-105.0,-105.0,-105.0,57_2_1,8.5,1.6,121D,57,2
-95.0,-105.0,-105.0,-85.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-91.0,-105.0,-105.0,-105.0,57_2_1,8.5,1.6,1F61,57,2
-95.0,-105.0,-105.0,-85.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-89.0,-105.0,-105.0,-105.0,57_2_1,8.5,1.6,1F61,57,2
-94.0,-105.0,-105.0,-88.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-86.0,-105.0,-105.0,-105.0,57_2_1,8.5,1.6,2055,57,2
-93.0,-105.0,-105.0,-81.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-80.0,-105.0,-105.0,-105.0,57_2_1,8.5,1.6,20B5,57,2
-92.0,-105.0,-105.0,-81.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-80.0,-105.0,-105.0,-105.0,57_2_1,8.5,1.6,20B5,57,2
-92.0,-105.0,-105.0,-78.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-80.0,-105.0,-105.0,-105.0,57_2_1,8.5,1.6,20B5,57,2
-92.0,-105.0,-105.0,-78.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-80.0,-105.0,-105.0,-105.0,57_2_1,8.5,1.6,20B5,57,2
-91.0,-105.0,-105.0,-77.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-80.0,-105.0,-105.0,-105.0,57_2_1,8.5,1.6,20B5,57,2
-91.0,-105.0,-105.0,-77.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-80.0,-105.0,-105.0,-105.0,57_2_1,8.5,1.6,20B5,57,2
-105.0,-105.0,-105.0,-89.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-77.0,-98.0,-105.0,-87.0,61_2_1,8.3,8.2,104D,61,14
-92.0,-105.0,-105.0,-88.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-76.0,-93.0,-105.0,-87.0,61_2_1,8.3,8.2,104D,61,14
-89.0,-105.0,-105.0,-88.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-76.0,-85.0,-105.0,-87.0,61_2_1,8.3,8.2,104D,61,14
-89.0,-105.0,-105.0,-88.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-76.0,-85.0,-105.0,-87.0,61_2_1,8.3,8.2,104D,61,14
-89.0,-105.0,-105.0,-88.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-76.0,-85.0,-105.0,-86.0,61_2_1,8.3,8.2,104D,61,14
-89.0,-105.0,-105.0,-87.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-76.0,-85.0,-97.0,-86.0,61_2_1,8.3,8.2,104D,61,14
-89.0,-105.0,-105.0,-87.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-76.0,-85.0,-97.0,-86.0,61_2_1,8.3,8.2,104D,61,14
-89.0,-105.0,-105.0,-87.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-76.0,-85.0,-97.0,-86.0,61_2_1,8.3,8.2,104D,61,14
-89.0,-105.0,-105.0,-87.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-76.0,-85.0,-97.0,-86.0,61_2_1,8.3,8.2,104D,61,14
-91.0,-105.0,-105.0,-89.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-82.0,-96.0,-105.0,-93.0,61_2_1,8.3,8.2,10B2,61,14
-91.0,-105.0,-105.0,-88.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-82.0,-96.0,-105.0,-91.0,61_2_1,8.3,8.2,10B2,61,14
-91.0,-105.0,-105.0,-88.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-82.0,-93.0,-105.0,-87.0,61_2_1,8.3,8.2,10B2,61,14
-89.0,-105.0,-105.0,-84.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-82.0,-93.0,-105.0,-87.0,61_2_1,8.3,8.2,10B2,61,14
-89.0,-105.0,-105.0,-84.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-80.0,-93.0,-105.0,-87.0,61_2_1,8.3,8.2,10B2,61,14
-89.0,-105.0,-105.0,-84.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-80.0,-93.0,-105.0,-87.0,61_2_1,8.3,8.2,10B2,61,14
-89.0,-105.0,-105.0,-84.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-80.0,-92.0,-105.0,-87.0,61_2_1,8.3,8.2,10B2,61,14
-89.0,-105.0,-105.0,-84.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-79.0,-92.0,-105.0,-87.0,61_2_1,8.3,8.2,10B2,61,14
-89.0,-105.0,-105.0,-84.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-79.0,-92.0,-105.0,-87.0,61_2_1,8.3,8.2,10B2,61,14
-90.0,-105.0,-105.0,-89.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-74.0,-87.0,-93.0,-87.0,61_2_1,8.3,8.2,10CE,61,14
-90.0,-105.0,-95.0,-88.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-74.0,-87.0,-93.0,-87.0,61_2_1,8.3,8.2,10CE,61,14
-90.0,-105.0,-95.0,-88.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-74.0,-83.0,-93.0,-87.0,61_2_1,8.3,8.2,10CE,61,14
-90.0,-105.0,-95.0,-88.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-74.0,-83.0,-93.0,-87.0,61_2_1,8.3,8.2,10CE,61,14
-90.0,-105.0,-95.0,-87.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-74.0,-83.0,-93.0,-81.0,61_2_1,8.3,8.2,10CE,61,14
-87.0,-105.0,-95.0,-87.0,-105.0,-105.0,-105.0,-97.0,-105.0,-105.0,-96.0,-74.0,-83.0,-93.0,-81.0,61_2_1,8.3,8.2,10CE,61,14
-87.0,-105.0,-95.0,-87.0,-105.0,-105.0,-105.0,-97.0,-105.0,-105.0,-96.0,-74.0,-83.0,-93.0,-81.0,61_2_1,8.3,8.2,10CE,61,14
-87.0,-105.0,-95.0,-87.0,-105.0,-105.0,-105.0,-97.0,-105.0,-105.0,-96.0,-74.0,-83.0,-93.0,-81.0,61_2_1,8.3,8.2,10CE,61,14
